code(股票代码),stock_name(股票名称),pubDate(发布日期),statDate(统计截止日),roeAvg(平均净资产收益率),npMargin(净利率),gpMargin(毛利率),netProfit(净利润),epsTTM(每股收益(TTM)),MBRevenue(主营业务收入),totalShare(总股本),liqaShare(流通股本)
sh.601096,宏盛华源,2024-10-29,2024-09-30,0.041627,0.023556,0.091118,178507445.26,0.079829,,2675155088.0,668788772.0
sh.601098,中南传媒,2024-10-30,2024-09-30,0.062578,0.110356,0.441224,1033580223.39,0.877498,,1796000000.0,1796000000.0
sh.601099,太平洋,2024-10-30,2024-09-30,0.014274,0.157563,,136251511.92,0.019928,,6816316370.0,6816316370.0
sh.601100,恒立液压,2024-10-29,2024-09-30,0.121619,0.258701,0.41457,1794288251.14,1.891851,,1340820992.0,1340820992.0
sh.601101,昊华能源,2024-10-29,2024-09-30,0.09642,0.239575,0.480122,1639559652.12,0.797581,,1439997926.0,1439997926.0
sh.601106,中国一重,2024-10-31,2024-09-30,-0.02051,-0.015266,0.070128,-207662178.66,-0.428991,,6857782927.0,6857782927.0
sh.601107,四川成渝,2024-10-31,2024-09-30,0.070721,0.160005,0.338644,1177474055.57,0.389293,,3058060000.0,2162740000.0
sh.601108,财通证券,2024-10-30,2024-09-30,0.041893,0.33132,,1471497635.69,0.478726,,4643739554.0,4643739554.0
sh.601111,中国国航,2024-10-31,2024-09-30,0.035018,0.006003,0.065578,769271000.0,-0.028689,,16593720146.0,11638109474.0
sh.601113,华鼎股份,2024-10-29,2024-09-30,0.093771,0.053078,0.172601,318187408.03,0.288553,,1104152226.0,1104152226.0
sh.601116,三江购物,2024-10-29,2024-09-30,0.038035,0.040753,0.267254,121060865.74,0.281631,,547678400.0,547678400.0
sh.601117,中国化学,2024-10-31,2024-09-30,0.065061,0.031379,0.090764,4209594298.47,0.907019,,6109070562.0,6049510562.0
sh.601118,海南橡胶,2024-10-31,2024-09-30,-0.048219,-0.018196,0.028824,-598680207.85,0.086873,,4279427797.0,4279427797.0
sh.601121,宝地矿业,2024-10-25,2024-09-30,0.055669,0.304616,0.478902,296858040.9,0.232097,,800000000.0,380000000.0
sh.601126,四方股份,2024-10-31,2024-09-30,0.140914,0.119791,0.336995,610125760.91,0.857774,,833461000.0,813172000.0
sh.601127,赛力斯,2024-10-31,2024-09-30,0.324382,0.031978,0.252312,3409733806.72,2.571421,,1509782193.0,1509782193.0
sh.601128,常熟银行,2024-10-25,2024-09-30,0.112317,0.383473,,3209651000.0,1.240179,,3014982249.0,3014982249.0
sh.601133,柏诚股份,2024-10-29,2024-09-30,0.056747,0.041332,0.101033,158627367.58,0.422641,,527332060.0,147500000.0
sh.601136,首创证券,2024-10-24,2024-09-30,0.059167,0.40454,,749722157.65,0.362592,,2733333800.0,481483800.0
sh.601137,博威合金,2024-10-25,2024-09-30,0.147674,0.075232,0.157353,1097542782.68,1.829443,,781893077.0,780213077.0
sh.601138,工业富联,2024-10-31,2024-09-30,0.106724,0.034718,0.06824,15149977000.0,1.14237,,19867909422.0,19862417218.0
sh.601139,深圳燃气,2024-10-30,2024-09-30,0.071065,0.055442,0.163238,1149844765.69,0.48325,,2876738956.0,2876738956.0
sh.601155,新城控股,2024-10-31,2024-09-30,0.023922,0.029484,0.20188,1520273315.0,-0.12704,,2255622856.0,2255622856.0
sh.601156,东航物流,2024-10-31,2024-09-30,0.125406,0.133158,0.191856,2353425339.0,1.82054,,1587555556.0,944595556.0
sh.601158,重庆水务,2024-10-31,2024-09-30,0.042971,0.143481,0.306214,735110739.5,0.077924,,4800000000.0,4800000000.0
sh.601162,天风证券,2024-10-31,2024-09-30,-0.022978,-0.377067,,-505514114.19,-0.075411,,8665757464.0,8665757464.0
sh.601163,三角轮胎,2024-10-29,2024-09-30,0.067714,0.116113,0.187312,883813668.54,1.528024,,800000000.0,800000000.0
sh.601166,兴业银行,2024-10-31,2024-09-30,0.075711,0.383456,,62970000000.0,3.617787,,20774301721.0,20774301721.0
sh.601168,西部矿业,2024-10-19,2024-09-30,0.170122,0.126537,0.224296,4647113195.0,1.394848,,2383000000.0,2383000000.0
sh.601169,北京银行,2024-10-31,2024-09-30,0.060583,0.399312,,20668000000.0,1.230148,,21142984272.0,21142984272.0
sh.601177,杭齿前进,2024-10-29,2024-09-30,0.077294,0.117719,0.188646,193275990.6,0.558511,,407975000.0,400060000.0
sh.601179,中国西电,2024-10-30,2024-09-30,0.036151,0.065173,0.204788,988158808.17,0.220567,,5125882352.0,5125882352.0
sh.601186,中国铁建,2024-10-31,2024-09-30,0.049688,0.02633,0.091586,19961114000.0,1.647542,,13579541500.0,11503245500.0
sh.601187,厦门银行,2024-10-31,2024-09-30,0.063441,0.48326,,2011042000.0,0.960361,,2639127888.0,1282478504.0
sh.601188,龙江交通,2024-10-30,2024-09-30,0.032785,0.35334,0.45726,150943400.48,0.084845,,1315878571.0,1315878571.0
sh.601198,东兴证券,2024-10-31,2024-09-30,0.034505,0.117748,,949943084.0,0.39998,,3232445520.0,3232445520.0
sh.601199,江南水务,2024-10-30,2024-09-30,0.071346,0.264803,0.375484,271602104.33,0.362465,,935210292.0,935210292.0
sh.601200,上海环境,2024-10-31,2024-09-30,0.045971,0.140734,0.29946,602315333.2,0.427299,,1346230251.0,1346230251.0
sh.601208,东材科技,2024-10-26,2024-09-30,0.051525,0.06857,0.145995,222533350.26,0.288981,,896784453.0,896784453.0
sh.601211,国泰君安,2024-10-31,2024-09-30,0.057118,0.341848,,9913939300.0,1.153413,,8903730620.0,7480322856.0
sh.601212,白银有色,2024-10-31,2024-09-30,-0.020665,0.003193,0.047124,220466669.55,-0.023851,,7404774511.0,7404774511.0
sh.601216,君正集团,2024-10-30,2024-09-30,0.08392,0.124862,0.198173,2296362375.12,0.330261,,8438017390.0,8438017390.0
sh.601218,吉鑫科技,2024-10-30,2024-09-30,0.012654,0.040007,0.150089,36132847.81,0.075713,,977095932.0,976003236.0
sh.601222,林洋能源,2024-10-30,2024-09-30,0.058137,0.177442,0.324758,916646227.67,0.529315,,2060169156.0,2060169156.0
sh.601225,陕西煤业,2024-10-30,2024-09-30,0.173091,0.210252,0.347619,26371330361.99,2.166339,,9695000000.0,9695000000.0
sh.601226,华电科工,2024-10-29,2024-09-30,0.02545,0.021683,0.119798,106813769.73,0.104847,,1166600000.0,1158828000.0
sh.601228,广州港,2024-10-31,2024-09-30,0.040105,0.100037,0.2471,996402832.01,0.134776,,7544531351.0,7544531351.0
sh.601229,上海银行,2024-10-31,2024-09-30,0.072488,0.444877,,17591229000.0,1.603979,,14206673199.0,13847622481.0
sh.601231,环旭电子,2024-10-30,2024-09-30,0.075218,0.029475,0.098089,1297114790.96,0.837426,,2211843298.0,2211843298.0
sh.601233,桐昆股份,2024-10-31,2024-09-30,0.028024,0.013391,0.051397,1018392531.0,0.373334,,2411119493.0,2272309637.0
sh.601236,红塔证券,2024-10-31,2024-09-30,0.027832,0.392424,,637624107.66,0.158941,,4716787742.0,4716787742.0
sh.601238,广汽集团,2024-10-31,2024-09-30,0.001046,-0.006661,0.061333,-493174384.0,0.003682,,10362019818.0,7362249163.0
sh.601279,英利汽车,2024-10-31,2024-09-30,0.010421,0.012067,0.106055,41982082.7,0.051465,,1585785985.0,1585785985.0
sh.601288,农业银行,2024-10-31,2024-09-30,0.072755,0.398477,,215262000000.0,0.789673,,349983033873.0,319244210777.0
sh.601298,青岛港,2024-10-31,2024-09-30,0.095191,0.310062,0.359594,4334053834.0,0.780537,,6491100000.0,5392075000.0
sh.601311,骆驼股份,2024-10-25,2024-09-30,0.052132,0.044711,0.149884,506699342.02,0.561767,,1173146118.0,1173146118.0
sh.601318,中国平安,2024-10-22,2024-09-30,0.131915,0.180626,,140054000000.0,6.439895,,18210234607.0,10762657695.0
sh.601319,中国人保,2024-10-30,2024-09-30,0.14247,0.103478,,48591000000.0,0.872852,,44223990583.0,35497756583.0
sh.601326,秦港股份,2024-10-30,2024-09-30,0.071075,0.269028,0.388384,1363897799.28,0.282332,,5587412000.0,4757559000.0
sh.601328,交通银行,2024-10-31,2024-09-30,0.061996,0.353921,,69412000000.0,1.242238,,74262726645.0,39250864015.0
sh.601330,绿色动力,2024-10-31,2024-09-30,0.06325,0.209523,0.454432,533018881.32,0.428453,,1393451878.0,989092086.0
sh.601333,广深铁路,2024-10-31,2024-09-30,0.045107,0.060364,0.092437,1209093046.0,0.176261,,7083537000.0,5652237000.0
sh.601336,新华保险,2024-10-31,2024-09-30,0.210906,0.193379,,20683000000.0,6.363104,,3119546600.0,2085439340.0
sh.601339,百隆东方,2024-10-31,2024-09-30,0.042393,0.067936,0.113873,412666002.04,0.242504,,1500000000.0,1500000000.0
sh.601360,三六零,2024-10-31,2024-09-30,-0.018536,-0.105322,0.647449,-590749000.0,-0.098346,,7145363197.0,7145363197.0
sh.601366,利群股份,2024-10-30,2024-09-30,0.006123,0.003576,0.322666,20157954.0,0.031837,,862197716.0,862197716.0
sh.601368,绿城水务,2024-10-26,2024-09-30,0.02833,0.07214,0.365266,134056268.12,0.080851,,882973077.0,882973077.0
sh.601369,陕鼓动力,2024-10-26,2024-09-30,0.077344,0.103588,0.228573,755087647.53,0.556553,,1725599033.0,1690931633.0
sh.601375,中原证券,2024-10-31,2024-09-30,0.011705,0.109332,,141298246.47,0.035958,,4642884700.0,3447519700.0
sh.601377,兴业证券,2024-10-31,2024-09-30,0.023299,0.209344,,1844437047.91,0.197228,,8635987294.0,8635987294.0
sh.601388,怡球资源,2024-10-30,2024-09-30,0.017561,0.015332,0.058309,77281110.44,0.039108,,2201222616.0,2201222616.0
sh.601390,中国中铁,2024-10-31,2024-09-30,0.060107,0.027442,0.087951,22460711000.0,1.213738,,24750629817.0,20419450121.0
sh.601398,工商银行,2024-10-31,2024-09-30,0.07026,0.431778,,270475000000.0,1.022274,,356406257089.0,269612212539.0
sh.601399,国机重装,2024-10-26,2024-09-30,0.0294,0.05003,0.162189,447813374.19,0.068748,,7213555890.0,7213555890.0
sh.601456,国联证券,2024-10-31,2024-09-30,0.021911,0.200441,,401862636.67,0.120204,,2831773168.0,2389133168.0
sh.601500,通用股份,2024-10-29,2024-09-30,0.066194,0.076282,0.166738,380484755.61,0.275306,,1589490735.0,1576860735.0
sh.601512,中新集团,2024-10-29,2024-09-30,0.046854,0.388734,0.561108,771859021.63,0.669552,,1498890000.0,1498890000.0
sh.601515,东峰集团,2024-10-31,2024-09-30,-0.034078,-0.217966,0.210489,-228267887.05,-0.15038,,1842966206.0,1842966206.0
sh.601518,吉林高速,2024-10-30,2024-09-30,0.076009,0.487735,0.701762,423853661.31,0.28798,,1890553169.0,1890553169.0
sh.601519,大智慧,2024-10-25,2024-09-30,-0.128451,-0.39313,0.586133,-203743315.52,-0.164696,,2003865600.0,2003865600.0
sh.601528,瑞丰银行,2024-10-31,2024-09-30,0.083552,0.4398,,1461070000.0,0.973632,,1962161395.0,1705442207.0
sh.601555,东吴证券,2024-10-30,2024-09-30,0.045684,0.217676,,1836437858.95,0.420232,,4968702837.0,4968702837.0
sh.601566,九牧王,2024-10-29,2024-09-30,0.034605,0.058338,0.655351,132207448.41,0.400319,,574637150.0,574637150.0
sh.601567,三星医疗,2024-10-25,2024-09-30,0.159934,0.174701,0.36213,1822779409.65,1.580393,,1411085871.0,1403005862.0
sh.601568,北元集团,2024-10-30,2024-09-30,0.020455,0.031956,0.12802,239835917.55,0.045882,,3972222224.0,3972222224.0
sh.601577,长沙银行,2024-10-30,2024-09-30,0.087031,0.325203,,6331878000.0,1.940779,,4021553754.0,4020683625.0
sh.601579,会稽山,2024-10-29,2024-09-30,0.030997,0.105978,0.501482,112508377.48,0.366812,,479463409.0,479463409.0
sh.601588,北辰实业,2024-10-31,2024-09-30,-0.075965,-0.222516,0.292421,-1052709814.0,-0.263524,,3367020000.0,2660000000.0
sh.601595,上海电影,2024-10-30,2024-09-30,0.064072,0.248653,0.242728,139184342.52,0.245126,,448200000.0,448200000.0
sh.601598,中国外运,2024-10-26,2024-09-30,0.074054,0.035373,0.048761,3037531717.24,0.533767,,7294216875.0,5255916875.0
sh.601599,浙文影业,2024-10-29,2024-09-30,0.093343,0.053348,0.160221,137419494.5,0.10281,,1160542453.0,1160542453.0
sh.601600,中国铝业,2024-10-30,2024-09-30,0.140937,0.08647,0.152303,15026506000.0,0.605027,,17158381228.0,13123099741.0
sh.601601,中国太保,2024-10-31,2024-09-30,0.146523,0.127056,,39459000000.0,4.409199,,9620341455.0,6845041455.0
sh.601606,长城军工,2024-10-29,2024-09-30,-0.029651,-0.080737,0.143258,-78450318.38,-0.081077,,724228400.0,724228400.0
sh.601607,上海医药,2024-10-30,2024-09-30,0.05817,0.023963,0.110563,5023298063.88,1.086594,,3704610858.0,1932829758.0
sh.601608,中信重工,2024-10-30,2024-09-30,0.033429,0.047761,0.212586,280685080.1,0.087672,,4579553437.0,4339419293.0
sh.601609,金田股份,2024-10-29,2024-09-30,0.034844,0.00314,0.022451,288346668.93,0.291474,,1478898867.0,1478481357.0
sh.601611,中国核建,2024-10-31,2024-09-30,0.048406,0.024834,0.102026,1960091810.76,0.699432,,3011535118.0,3011535118.0
sh.601615,明阳智能,2024-10-31,2024-09-30,0.029694,0.042713,0.152035,864364063.2,-0.024214,,2271594206.0,2264097906.0
sh.601616,广电电气,2024-10-31,2024-09-30,0.019493,0.085582,0.282422,63004499.68,0.054418,,853675319.0,853675319.0
sh.601618,中国中冶,2024-10-30,2024-09-30,0.045637,0.01866,0.090436,7699234000.0,0.353091,,20723619170.0,17852619170.0
sh.601619,嘉泽新能,2024-10-26,2024-09-30,0.082513,0.305737,0.618944,555197255.47,0.289449,,2434351234.0,2434351234.0
sh.601628,中国人寿,2024-10-31,2024-09-30,0.203587,0.247914,,105904000000.0,3.094637,,28264705000.0,20823530000.0
sh.601633,长城汽车,2024-10-26,2024-09-30,0.143016,0.073314,0.207627,10429168885.57,1.458151,,8541514261.0,6178308761.0
sh.601636,旗滨集团,2024-10-30,2024-09-30,0.051709,0.059349,0.190052,688478389.54,0.449669,,2683514443.0,2683514443.0
sh.601658,邮储银行,2024-10-31,2024-09-30,0.076359,0.291851,,75983000000.0,0.871642,,99161076038.0,67122395200.0
sh.601665,齐鲁银行,2024-10-31,2024-09-30,0.079405,0.360867,,3422764000.0,0.980109,,4834977289.0,4834977289.0
sh.601666,平煤股份,2024-10-26,2024-09-30,0.075004,0.094685,0.272974,2207944367.48,1.173991,,2475145553.0,2469347753.0
sh.601668,中国建筑,2024-10-26,2024-09-30,0.089837,0.032071,0.088271,52164702000.0,1.20918,,41610322444.0,41320390444.0
sh.601669,中国电建,2024-10-31,2024-09-30,0.053715,0.027773,0.124224,11822174786.47,0.714266,,17226159334.0,13071525850.0
sh.601677,明泰铝业,2024-10-29,2024-09-30,0.085839,0.059739,0.113433,1413140229.39,1.284861,,1243704027.0,1192492027.0
sh.601678,滨化股份,2024-10-31,2024-09-30,0.016602,0.025014,0.103301,189238238.4,0.142224,,2058036276.0,2058036276.0
sh.601686,友发集团,2024-10-30,2024-09-30,0.01542,0.003105,0.021835,124413238.21,0.162425,,1430149141.0,1429949141.0
sh.601688,华泰证券,2024-10-31,2024-09-30,0.068673,0.405361,,12738090863.05,1.737658,,9027302281.0,7294330722.0
sh.601689,拓普集团,2024-10-29,2024-09-30,0.137108,0.115893,0.211725,2242751865.56,1.653382,,1686025143.0,1686025143.0
sh.601696,中银证券,2024-10-31,2024-09-30,0.037774,0.343994,,660699375.89,0.270327,,2778000000.0,2778000000.0
sh.601698,中国卫通,2024-10-31,2024-09-30,0.031056,0.316732,0.2953,556825102.28,0.100268,,4224385412.0,4224385412.0
sh.601699,潞安环能,2024-10-31,2024-09-30,0.05893,0.129187,0.407146,3442657742.83,1.153465,,2991409200.0,2991409200.0
sh.601700,风范股份,2024-10-30,2024-09-30,0.031969,0.046149,0.159346,118214232.51,0.099939,,1142246700.0,1142246700.0
sh.601702,华峰铝业,2024-10-29,2024-09-30,0.178735,0.113001,0.165546,867638277.9,1.105165,,998530600.0,998530600.0
sh.601717,郑煤机,2024-10-29,2024-09-30,0.144356,0.119092,0.240248,3315450638.32,2.164975,,1785399930.0,1542165730.0
sh.601718,际华集团,2024-10-26,2024-09-30,-0.002597,-0.010423,0.136606,-75504323.38,0.006671,,4391629404.0,4391629404.0
sh.601727,上海电气,2024-10-31,2024-09-30,0.014261,0.03367,0.186546,2561632000.0,0.014262,,15579809092.0,12655327092.0
sh.601728,中国电信,2024-10-23,2024-09-30,0.065738,0.074854,0.29991,29340199180.22,0.356736,,91507138699.0,20252675382.0
sh.601766,中国中车,2024-10-31,2024-09-30,0.044659,0.062066,0.212134,9470211000.0,0.446183,,28698864088.0,24327798048.0
sh.601777,力帆科技,2024-10-26,2024-09-30,0.003825,-0.034252,0.091567,-164912969.65,0.000527,,4521100071.0,4521100071.0
sh.601778,晶科科技,2024-10-31,2024-09-30,0.014054,0.058234,0.400708,226502772.92,0.059865,,3570964920.0,3570964920.0
sh.601788,光大证券,2024-10-31,2024-09-30,0.029591,0.313363,,2007540910.06,0.412872,,4610787639.0,3906698839.0
sh.601789,宁波建工,2024-10-25,2024-09-30,0.045317,0.016154,0.095498,232518889.19,0.287136,,1086798590.0,1086798590.0
sh.601798,蓝科高新,2024-10-29,2024-09-30,-0.015976,-0.039592,0.152647,-19755750.76,-0.303543,,354528198.0,354528198.0
sh.601799,星宇股份,2024-10-26,2024-09-30,0.10364,0.105925,0.20016,977206611.6,4.542592,,285679419.0,285679419.0
sh.601800,中国交建,2024-10-31,2024-09-30,0.052738,0.039118,0.115364,20992188998.0,1.456663,,16278611425.0,11747235425.0
sh.601801,皖新传媒,2024-10-30,2024-09-30,0.069555,0.098856,0.241497,824228837.05,0.390308,,1957931237.0,1957931237.0
sh.601808,中海油服,2024-10-30,2024-09-30,0.057629,0.078325,0.172437,2636517124.0,0.667405,,4771592000.0,2960468000.0
sh.601811,新华文轩,2024-10-31,2024-09-30,0.066236,0.110721,0.357276,934229222.15,1.239914,,1233841000.0,791903900.0
sh.601816,京沪高铁,2024-10-31,2024-09-30,0.050736,0.308405,0.481661,9978496200.67,0.257534,,49106484611.0,49106484611.0
sh.601818,光大银行,2024-10-31,2024-09-30,0.067838,0.376879,,38592000000.0,0.702642,,59085551061.0,46406815561.0
sh.601825,沪农商行,2024-10-26,2024-09-30,0.090389,0.523073,,10714547000.0,1.267717,,9644444445.0,9316583609.0
sh.601827,三峰环境,2024-10-30,2024-09-30,0.093889,0.236054,0.358513,1066392770.21,0.70978,,1678268000.0,1678268000.0
sh.601828,美凯龙,2024-10-31,2024-09-30,-0.038795,-0.328357,0.594237,-2004729082.25,-0.816719,,4354732673.0,3613447039.0
sh.601838,成都银行,2024-10-30,2024-09-30,0.121961,0.524257,,9038782000.0,3.291269,,3813965279.0,3806588121.0
sh.601857,中国石油,2024-10-30,2024-09-30,0.090258,0.065705,0.21566,148249000000.0,0.885205,2256279000000.0,183020977818.0,161922077818.0
sh.601858,中国科传,2024-10-29,2024-09-30,0.042309,0.11902,0.279524,222260629.63,0.55212,,790500000.0,790500000.0
sh.601860,紫金银行,2024-10-30,2024-09-30,0.070969,0.390421,,1351143000.0,0.442747,,3660981570.0,3540621994.0
sh.601865,福莱特,2024-10-30,2024-09-30,0.058221,0.089119,0.190177,1301483459.01,0.890625,,2343039281.0,1900064281.0
sh.601866,中远海发,2024-10-31,2024-09-30,0.04641,0.069917,0.180862,1389418199.39,0.1168,,13575938612.0,8234629789.0
sh.601868,中国能建,2024-10-31,2024-09-30,0.032206,0.020687,0.115396,6105473000.0,0.20429,,41691163636.0,32428727636.0
sh.601869,长飞光纤,2024-10-31,2024-09-30,0.050056,0.059776,0.27812,519726017.0,1.305948,,757905108.0,406338314.0
sh.601872,招商轮船,2024-10-29,2024-09-30,0.090808,0.178458,0.264788,3443571764.56,0.546172,,8143806353.0,8143806353.0
sh.601877,正泰电器,2024-10-31,2024-09-30,0.086547,0.099431,0.254091,4614517339.26,1.950961,,2148968976.0,2148968976.0
sh.601878,浙商证券,2024-10-31,2024-09-30,0.046012,0.110038,,1309056282.95,0.434722,,3883157339.0,3883157339.0
sh.601880,辽港股份,2024-10-31,2024-09-30,0.023746,0.137591,0.23575,1093863266.31,0.050989,,23905474669.0,18746758670.0
sh.601881,中国银河,2024-10-31,2024-09-30,0.052136,0.257107,,6963958423.16,0.753505,,10934402256.0,7243417623.0
sh.601882,海天精工,2024-10-31,2024-09-30,0.165067,0.161969,0.280255,403786910.98,1.053099,,522000000.0,522000000.0
sh.601886,江河集团,2024-10-29,2024-09-30,0.061122,0.034377,0.152581,530164296.7,0.623001,,1133002060.0,1133002060.0
sh.601888,中国中免,2024-10-31,2024-09-30,0.072536,0.100211,0.33123,4311124493.65,2.623066,,2068859044.0,1952475544.0
sh.601890,亚星锚链,2024-10-29,2024-09-30,0.055234,0.134661,0.284193,197420224.63,0.264662,,959400000.0,959400000.0
sh.601898,中煤能源,2024-10-24,2024-09-30,0.099545,0.135444,0.251807,19017963000.0,1.316881,,13258663400.0,9152000400.0
sh.601899,紫金矿业,2024-10-19,2024-09-30,0.201577,0.128814,0.195316,29678357011.0,1.10287,,26577888940.0,20556293036.0
sh.601900,南方传媒,2024-10-30,2024-09-30,0.066379,0.093955,0.339873,608651242.05,1.263872,,895876566.0,895876566.0
sh.601901,方正证券,2024-10-30,2024-09-30,0.042604,0.352878,,1917076209.8,0.265023,,8232101395.0,8232101395.0
sh.601908,京运通,2024-10-30,2024-09-30,-0.131834,-0.365546,-0.130977,-1438504049.37,-0.637205,,2414602861.0,2414602861.0
sh.601916,浙商银行,2024-10-30,2024-09-30,0.067631,0.253834,,13324000000.0,0.553439,,27464635963.0,21544435963.0
sh.601918,新集能源,2024-10-26,2024-09-30,0.127572,0.22081,0.419485,2029048780.41,0.777078,,2590541800.0,2590541800.0
sh.601919,中远海控,2024-10-31,2024-09-30,0.182112,0.248066,0.307597,43346384807.75,2.500726,,15960680120.0,12760900120.0
sh.601921,浙版传媒,2024-10-30,2024-09-30,0.032972,0.061649,0.254841,437322132.26,0.487291,,2222222223.0,422221962.0
sh.601928,凤凰传媒,2024-10-31,2024-09-30,0.070105,0.142605,0.398265,1363350263.37,0.990736,,2544900000.0,2544900000.0
sh.601929,吉视传媒,2024-10-25,2024-09-30,-0.051079,-0.217581,0.143126,-310403333.2,-0.23199,,3489788168.0,3489788168.0
sh.601933,永辉超市,2024-10-31,2024-09-30,-0.013272,-0.002983,0.208428,-162717404.12,-0.160794,,9075036993.0,9075036993.0
sh.601939,建设银行,2024-10-31,2024-09-30,0.079052,0.451849,,257112000000.0,1.331842,,250010977486.0,9593657606.0
sh.601949,中国出版,2024-10-31,2024-09-30,0.033748,0.082326,0.308367,311959214.95,0.45737,,1903968054.0,1822500000.0
sh.601952,苏垦农发,2024-10-29,2024-09-30,0.069023,0.063612,0.138782,474035790.88,0.538314,,1378000000.0,1378000000.0
sh.601956,东贝集团,2024-10-26,2024-09-30,0.041728,0.022626,0.12866,103162444.51,0.252344,,621782040.0,618628050.0
sh.601958,金钼股份,2024-10-29,2024-09-30,0.138931,0.243844,0.401434,2462212944.86,0.916524,,3226604400.0,3226604400.0
sh.601963,重庆银行,2024-10-31,2024-09-30,0.075484,0.442476,,4705500000.0,1.464235,,3474566215.0,1875918859.0
sh.601965,中国汽研,2024-10-26,2024-09-30,0.100113,0.234999,0.422063,716140446.96,0.928049,,1003285687.0,987490787.0
sh.601966,玲珑轮胎,2024-10-30,2024-09-30,0.080052,0.107316,0.243525,1711573904.0,1.454271,,1473522713.0,1473522713.0
sh.601968,宝钢包装,2024-10-31,2024-09-30,0.041121,0.027722,0.083663,170781045.0,0.15302,,1133039174.0,1133039174.0
sh.601969,海南矿业,2024-10-31,2024-09-30,0.081033,0.170211,0.308977,539874230.0,0.339704,,2036077439.0,2031273239.0
sh.601975,招商南油,2024-10-26,2024-09-30,0.17003,0.332825,0.345791,1666814356.66,0.418513,,4801856148.0,4801856148.0
sh.601985,中国核电,2024-10-30,2024-09-30,0.09518,0.286259,0.472631,16312713514.59,0.54176,,18883284867.0,18883284867.0
sh.601988,中国银行,2024-10-31,2024-09-30,0.065441,0.391951,,187489000000.0,0.790824,,294387791241.0,210765514846.0
sh.601989,中国重工,2024-10-31,2024-09-30,0.011143,0.026712,0.12426,942113243.25,0.01146,,22802035324.0,22802035324.0
sh.601990,南京证券,2024-10-31,2024-09-30,0.040231,0.295768,,700415651.74,0.218396,,3686361034.0,3659788847.0
sh.601991,大唐发电,2024-10-30,2024-09-30,0.058015,0.070721,0.14648,6434595000.0,0.159894,,18506710504.0,12396089106.0
sh.601992,金隅集团,2024-10-31,2024-09-30,-0.00592,-0.011236,0.100261,-865617923.02,-0.039512,,10677771134.0,8334158264.0
sh.601995,中金公司,2024-10-31,2024-09-30,0.026786,0.212646,,2859922871.0,0.912858,,4827256868.0,2923542440.0
sh.601996,丰林集团,2024-10-29,2024-09-30,-0.008929,-0.016473,0.03832,-24915318.75,-0.045766,,1120914416.0,1120914416.0
sh.601997,贵阳银行,2024-10-29,2024-09-30,0.06279,0.370626,,4053475000.0,1.44185,,3656198076.0,3656198076.0
sh.601998,中信银行,2024-10-31,2024-09-30,0.06779,0.323846,,52531000000.0,1.260268,,53487810534.0,38605647557.0
sh.601999,出版传媒,2024-10-30,2024-09-30,0.017195,0.021973,0.202284,39344241.79,0.168211,,550914700.0,550914700.0
sh.603000,人民网,2024-10-31,2024-09-30,0.01534,0.051585,0.453228,60696568.92,0.262376,,1105691056.0,1105691056.0
sh.603001,奥康国际,2024-10-30,2024-09-30,-0.048239,-0.07258,0.409023,-137017781.96,-0.346489,,400980000.0,400980000.0
sh.603002,宏昌电子,2024-10-30,2024-09-30,0.010678,0.022679,0.065584,36716639.43,0.054094,,1134078509.0,1102163616.0
sh.603003,*ST龙宇,2024-10-31,2024-09-30,-0.022628,-0.078113,0.054078,-90065256.37,-0.170132,,376293334.0,376293334.0
sh.603004,鼎龙科技,2024-10-31,2024-09-30,0.056329,0.224387,0.393851,108856545.43,0.683355,,235520000.0,58880000.0
sh.603005,晶方科技,2024-10-30,2024-09-30,0.044382,0.224293,0.436014,186094501.82,0.343295,,652171706.0,652171706.0
sh.603006,联明股份,2024-10-26,2024-09-30,0.033092,0.081929,0.222413,43050422.04,0.208249,,254254250.0,254254250.0
sh.603007,ST花王,2024-10-29,2024-09-30,-0.257855,-1.313892,-0.014216,-91500797.96,-0.580883,,406847052.0,406847052.0
sh.603008,喜临门,2024-10-30,2024-09-30,0.099377,0.063484,0.353481,379398133.42,1.091665,,378991880.0,378991880.0
sh.603009,北特科技,2024-10-25,2024-09-30,0.03742,0.043391,0.197517,63217876.91,0.230994,,358704975.0,338408970.0
sh.603010,万盛股份,2024-10-30,2024-09-30,0.029743,0.051792,0.179866,109980085.57,0.234057,,589578593.0,485272654.0
sh.603011,合锻智能,2024-10-30,2024-09-30,0.003446,0.005074,0.260202,7445708.57,-0.100683,,494414437.0,494414437.0
sh.603012,创力集团,2024-10-26,2024-09-30,0.039128,0.060349,0.415553,106886390.97,0.453613,,650760000.0,646176000.0
sh.603013,亚普股份,2024-10-31,2024-09-30,0.092108,0.07061,0.154421,400613206.62,0.842589,,512599264.0,512599264.0
sh.603015,弘讯科技,2024-10-28,2024-09-30,0.036449,0.073877,0.347866,47671184.59,0.197852,,404219000.0,404219000.0
sh.603016,新宏泰,2024-10-29,2024-09-30,0.062868,0.114788,0.303335,53969263.88,0.470956,,148160000.0,148160000.0
sh.603017,中衡设计,2024-10-30,2024-09-30,0.045155,0.073802,0.263475,67826183.37,0.288233,,275905778.0,275905778.0
